ligand_names,smiles,vina_score,vina_path,score,adjusted_score
1_493,O=C(Nc1ccc2nc(Nc3c4ccccc4nc4ccccc34)ccc2c1)c1cc2ccccc2nc1O,-8.7,,-8.7,-8.7
1_494,COc1cc2c(-c3ccc4[nH]c5cc6c(cc5c(=O)c4c3)OCO6)c[nH]c2cc1O,-8.6,,-8.6,-8.6
1_495,O=C(Nc1ccc2c(N3CCC(N4CCCC4)CC3)nc(Nc3ccc(Cl)cc3)nc2c1)C1CCOCC1,-8.2,,-8.2,-8.2
1_496,O=C(Nc1cc(NC(=O)N2CCN(c3ccc4c(-c5ccc(F)cc5)ccnc4c3)CC2)nc2ccccc12)Nc1c2ccccc2nc2ccccc12,-8.6,,-8.6,-8.6
1_498,O=C(NC1CCC(N2CC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1)c1ccc2c(c1)OCCO2,-7.5,,-7.5,-7.5
1_499,OC1(N2CCC(Nc3ncnc4cc(F)c(OCc5cccc(F)c5)cc34)CC2)CCN(Cc2ccc3c(c2)OCCO3)CC1,-8.0,,-8.0,-8.0
1_500,c1ccc2c(-c3cc4nc(-c5ccc6[nH]ccc6c5)ccn4n3)c[nH]c2c1,-8.7,,-8.7,-8.7
1_501,Oc1cccc2[nH]c(-c3cc4c(cc3-c3ccc5c(c3)OCCO5)OCO4)cc12,-8.2,,-8.2,-8.2
1_502,CC1(C)CC(=O)C2C(C1)C(=O)C1C3C(O)=C(Oc4ccccc43)C(=O)C21,-7.5,,-7.5,-7.5
1_503,NC(=O)c1cc(Nc2ccc3cc(-c4ccc5cc[nH]c5n4)cnc3n2)cc(N2CCN(C3CCCC3)CC2)c1,-8.8,,-8.8,-8.8
1_504,Cc1cc(Oc2cc(C(F)(F)F)c3ccc(NC(=O)Nc4cc(C(F)(F)F)cc5c(N)nc(N)nc45)cc3n2)c2cc[nH]c2n1,-10.0,,-10.0,-10.0
1_505,C[C@@H]1CN(C(=O)Nc2nc3ccc(F)cc3c(=O)n2-c2ccc3c(c2)OCCO3)C[C@@H](C)O1,-8.1,,-8.1,-8.1
1_506,Cc1cc(O[C@@H]2CCN(C(=O)[C@@H]3C[C@@H](O)CN3C(=O)c3c(N)[nH]c4ccccc34)[C@H](C(=O)NCc3ccc4ccccc4c3)C2)c2ccccc2n1,-9.7,,-9.7,-9.7
1_507,O=C1NC(=O)C2C(c3cc4cc(-c5ccc6c(c5)OCCO6)ccc4nc3O)=NNC12,-9.0,,-9.0,-9.0
1_508,CN(C)C[C@@H]1Oc2cc(-c3ccc4c(c3)OCO4)c(-c3ccc4ccccc4c3)cc2[C@H]2[C@H]1C[C@H](O)CN2C,-8.1,,-8.1,-8.1
1_509,CN1CCN(C(=O)c2ccccc2CNC(=O)c2ccc3c(c2)C(c2ccc(F)cc2)(c2cccc(F)c2)N=C(N)N3)CC1,-9.1,,-9.1,-9.1
1_510,O=C(Nc1cc(F)cc(-c2cccc(NC(=O)c3cc(C(F)(F)F)nc4ccccc34)c2)c1)c1ccc2c(c1)OCCO2,-9.7,,-9.7,-9.7
1_511,O=C(c1cnc2ccc(F)cc2c1)N1CCN(C2CCCc3cc4[nH]c5ccccc5c4cc32)CC1,-9.4,,-9.4,-9.4
1_512,Cc1cc(-c2c(-c3ccc(C)c(C)c3)[nH]c3c(N)nc(-c4cc5c(cc4F)OCCO5)cc23)ccn1,-9.2,,-9.2,-9.2
1_513,CN1CCN(c2ccc3c(-c4cn(C)c5ncnc(Nc6ccc7c(c6)OCCO7)c45)ccnc3c2)CC1,-7.9,,-7.9,-7.9
1_514,O=C(Nc1ccc2nc(Nc3ncnc4cc(Oc5cccc6cccnc56)ccc34)ccc2c1)c1ccc2c(c1)OCCO2,-7.9,,-7.9,-7.9
1_515,Nc1nc(N2CCN(c3ccc4c(-c5ccccc5)cc(-c5cc6c(cc5F)OCCO6)nc4c3)CC2)c2cn[nH]c2n1,-10.5,,-10.5,-10.5
1_516,CC(=O)N1[C@H](C(=O)N2CCN(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)Cc2c([nH]c3ccccc23)[C@@H]1C,-8.7,,-8.7,-8.7
1_517,O=C(C1CCCCC1)N1CCN(c2cc(Oc3cc4ccccc4cc3C(F)(F)F)nc(Nc3ccccc3)n2)CC1,-9.9,,-9.9,-9.9
1_518,O=C(Nc1ncnc2ccc(C3=NCCN3)cc12)c1ccc2nc(-c3ccc4[nH]ccc4c3)[nH]c2c1,-9.6,,-9.6,-9.6
1_519,Cc1cccc(C2NC(=O)N(Nc3nc(Nc4ccc5cc[nH]c5c4)c4ccccc4n3)C2=O)c1,-10.7,,-10.7,-10.7
1_520,CN1C(=O)N(CC(=O)N2c3ccccc3Cc3ccc(C(=O)N4CCN(c5ccccc5)CC4)cc32)C(=O)C12Cc1ccccc1C2,-8.0,,-8.0,-8.0
1_521,O=C(c1c[nH]c2ccc(F)cc12)N1CCN(Cc2cccc3ccccc23)CC1,-8.7,,-8.7,-8.7
1_522,CC1(C)C=Cc2cc3c(cc2O1)C1N(C(=O)CN1c1ccnc2ccc(O)cc12)C3=O,-7.9,,-7.9,-7.9
1_523,Nc1nc2ccccc2nc1N1CCC(c2nc3ccc(C(=O)Nc4ccc5c(c4)OCCO5)cc3[nH]2)CC1,-9.0,,-9.0,-9.0
1_524,Cc1cc(NC(=O)[C@@H]2C[C@@H](C)CN(C(=O)C3(F)CC3)C2)cc(Nc2ncnc3nc(-c4cccc(F)c4)cnc23)c1,-8.8,,-8.8,-8.8
1_525,Cc1ccc(NC(=O)N2CCC3(CC2)NC(=O)N(Cc2ccc4c(c2)C(=O)N(C)c2ccccc2O4)C3=O)cc1,-8.7,,-8.7,-8.7
1_526,O=C(Nc1ccc2c(c1)OCCO2)c1cccc(Nc2nc(N3CCOCC3)nc3ccc(N4Cc5ccccc5C4=O)cc23)c1,-9.8,,-9.8,-9.8
1_527,O=C1CCC[C@@]2(C(=O)NCc3ccc4ccccc4c3)N[C@@H](c3nc4ccccc4c(=O)n3-c3ccccc3)N1C2=O,-8.4,,-8.4,-8.4
1_528,NC(=O)Nc1cc(NC(N)=O)cc(-c2nc(N)nc(N)c2-c2ccc3c(c2)[nH]c2ccccc23)c1,-8.1,,-8.1,-8.1
1_529,CC(=O)NC1CCN(c2ccc3nc(-c4nc5ccc(-c6ccc7c(c6)OCCO7)cc5[nH]4)ccc3n2)CC1,-7.9,,-7.9,-7.9
1_530,CN1CCC(C(=O)N2CC=C(c3cc(F)cc(Nc4nc5cc(F)ccc5nc4NC(=O)c4ccc5[nH]ccc5c4)c3)CC2)CC1,-10.1,,-10.1,-10.1
1_531,Cc1ccc(-c2ccc3nc(N)nc(N)c3c2)cc1N1CCN(c2n[nH]c3ccccc23)CC1,-8.8,,-8.8,-8.8
1_532,O=C(c1ccc2[nH]c3ccc(Nc4nc(NC5CCOCC5)nc5ccc(C(=O)N6CCN(C(=O)C7CCC(O)CC7)CC6)cc45)cc3c2c1)N1CCOCC1,-9.4,,-9.4,-9.4
1_533,O=C(Nc1ccc2ccccc2c1)c1cc2cc(C(=O)N3CCC(C(=O)Nc4cccc5ccccc45)CC3)ccc2[nH]1,-8.4,,-8.4,-8.4
1_534,O=C(Nc1cccc(N2CCN(c3nc(O)c4ccccc4n3)CC2)c1)Nc1c2ccccc2nc2ccccc12,-9.4,,-9.4,-9.4
1_535,O=C(Nc1ccc2[nH]nc(Nc3ccc4nc(-c5ccc6c(c5)OCCO6)[nH]c4c3)c2c1)C1CCOCC1,-8.5,,-8.5,-8.5
1_536,NC(=O)[C@H](Cc1ccc2[nH]ccc2c1)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1cccc(-c2c[nH]c3ccccc23)c1,-9.6,,-9.6,-9.6
1_538,Cc1cccc(C(=O)N2CC(=O)NC23Nc2nc4ccccc4nc2N(C2CCCCC2)C3=O)c1,-8.9,,-8.9,-8.9
1_539,Cc1n[nH]c2cccc(C3CCN(C(=O)c4ccc5c(c4)N(C(=O)c4cccc(O)c4)c4ccccc4O5)CC3)c12,-9.4,,-9.4,-9.4
1_540,O=C(Nc1ccc2c(c1)OCO2)c1nn(-c2cc(F)cc(F)c2)c2c1c(=O)[nH]c1cc3c(cc12)OCCO3,-8.7,,-8.7,-8.7
1_541,Cc1ccc(NC(=O)N2CCN(c3ccnc4ccc(-c5ccc6[nH]ccc6c5)cc34)CC2)cc1NC(=O)c1ccc2[nH]ccc2c1,-9.4,,-9.4,-9.4
1_542,CN1CCN(c2nc(Nc3ccc4ccccc4c3)nc3cc(NC(=O)Nc4ccc5oc6ccccc6c(=O)c5c4)ccc23)CC1,-9.3,,-9.3,-9.3
1_543,Nc1nc(-c2ccc3c(c2)OCCO3)cc(N2CCN(c3cc4[nH]nc(NC(=O)Nc5cccc6[nH]ncc56)c4cc3F)CC2)n1,-9.7,,-9.7,-9.7
1_544,Cc1cc2cc(O)cc(-c3nc4ccccc4cc3C(=O)N3CCOCC3)c2nc1O,-8.8,,-8.8,-8.8
1_545,Nc1ncnc2ccc(Oc3cc(-c4cccc(C(=O)N5Cc6ccccc6C5)c4)nc4ccccc34)cc12,-10.1,,-10.1,-10.1
1_546,NC(=O)c1ccc2ncc(Oc3cc(F)cc(NC(=O)CN4C(=O)c5ccccc5C4=O)c3)cc2c1,-9.5,,-9.5,-9.5
1_547,O=C1CC(c2ccc3c(c2)OCO3)=NN1c1nc(Nc2ccc3c(c2)OCCO3)c2ccccc2n1,-9.2,,-9.2,-9.2
1_548,O=c1[nH]c2cc(-c3ccc4[nH]nc(-c5cc6ccccc6[nH]5)c4c3)ccc2c(=O)n1-c1cc(F)cc(OCC(F)(F)F)c1,-9.5,,-9.5,-9.5
1_549,CN1C(=O)N(C2CCC(F)(F)CC2)Cc2cc(Nc3nc(-c4cc(C(F)(F)F)ncn4)c4cc[nH]c4n3)ccc21,-9.4,,-9.4,-9.4
1_550,c1cc2c(cc1-c1ccc3nc(-c4ccc5c(c4)OCCO5)nc(N4CCOCC4)c3c1)OCCO2,-9.0,,-9.0,-9.0
1_551,Oc1ccc2ncc(-c3ccc4nc5c(O)cc(-c6ccc7ccccc7c6)cc5cc4c3)cc2c1,-8.7,,-8.7,-8.7
1_552,Cc1cccc(Nc2nc3ccc(O)cc3c3c(Nc4cccc(C)c4)c4cc(O)ccc4nc23)c1,-9.1,,-9.1,-9.1
1_554,NC(=O)c1ccc2c(N3CCC(N4CCN(c5cccc6cccnc56)CC4)CC3)c3ccccc3nc2c1,-9.2,,-9.2,-9.2
1_555,O=C(C1CCN(S(=O)(=O)c2cccc3ccccc23)CC1)N1CCN(c2cccc(-c3ccc4c(c3)OCO4)c2)CC1,-8.9,,-8.9,-8.9
1_556,O=C(N[C@@H]1c2cc3c(cc2CN2C(=O)N[C@@H](Cc4ccc5ccccc5c4)[C@@H]12)OCO3)c1nc2ccccc2[nH]1,-9.4,,-9.4,-9.4
1_557,Oc1cc(Oc2c3ccccc3nc3ccc(O)cc23)c2c(ccc3nc4ccccc4cc32)c1,-9.3,,-9.3,-9.3
1_558,O=C1CC(c2cc(Cc3ccc4c(c3)oc3ccccc34)cc(O)c2O)NC(=O)N1,-8.7,,-8.7,-8.7
1_559,Cc1ccc2oc(-c3nc4ccc(C(=O)Nc5c6ccccc6nc6ccccc56)cc4[nH]c3=O)cc2c1,-9.0,,-9.0,-9.0
1_560,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc2[nH]c(-c3ccc4[nH]c5c(c4c3)C(=O)N(c3ccccc3)C5)nc2c1,-9.3,,-9.3,-9.3
1_561,COc1cc2nc(N3C[C@H](C)O[C@H](C)C3)nc(-c3cccc4cccnc34)c2cc1Nc1cc(C)nc(N)n1,-8.9,,-8.9,-8.9
1_562,Cc1ccc2nc(Nc3ccc4c(c3)OCO4)nc(NC(=O)c3ccc4oc5ccccc5c(=O)c4c3)c2c1,-9.2,,-9.2,-9.2
1_563,Cc1cccc(-c2n[nH]c3ccc(-c4nc(CN5CCOCC5)cc(Nc5ncnc6[nH]ccc56)n4)cc23)c1,-9.6,,-9.6,-9.6
1_564,CC1(C)C(=O)CC[C@@]2(C)C1=CC=C1C(=O)C=C3[C@@H]4C5=CC=C6CC[C@H](O)C[C@]6(C)[C@]5(C)C[C@@H](O)[C@@]4(O)CC[C@]3(C)[C@]12C,-8.4,,-8.4,-8.4
1_565,CC(=O)N1c2cnc3ccccc3c2N=C(c2ccc3c(c2)OCCO3)C1c1ccc2c(c1)OCC(=O)N2C,-9.0,,-9.0,-9.0
1_566,CC(=O)N1CC(C(=O)Nc2ccc3c(Nc4ncnc5ccccc45)cccc3c2)CC1=O,-8.4,,-8.4,-8.4
1_567,COC(=O)C1(NC(=O)Nc2ccc3c(c2)OCCO3)CCC(C(=O)Nc2ccc3c(c2)OCCO3)CC1,-8.3,,-8.3,-8.3
1_568,C[C@@H]1Cc2nc3nc4ccccc4cc3c(-c3nc4ccccc4[nH]3)c2CN1C,-8.4,,-8.4,-8.4
1_569,Fc1ccccc1Oc1ccc2c(Nc3ccc(F)c(C4CC4)c3)nc(Nc3ccc4c(c3)OCCO4)nc2c1,-8.6,,-8.6,-8.6
1_570,O=C([C@@H]1Cc2cc(F)cc(O)c2CN1C(=O)Nc1cc(-c2c[nH]c3ccc(O)cc23)cc(C(F)(F)F)c1)N1CC[C@@H](O)C1,-9.5,,-9.5,-9.5
1_571,CN1C(=O)c2cc3c(cc2NC1c1ccc2c(c1)[nH]c1ccc(O)cc12)OCCO3,-8.2,,-8.2,-8.2
1_572,O=C1C[C@H](c2ccc3c(c2)OCO3)Oc2ccc3c(c21)OCO3,-8.1,,-8.1,-8.1
1_573,CN1CCN(c2ncnc3cc(-c4cc(F)cc(F)c4)cc(C(=O)NCc4c(Cl)cccc4Cl)c23)CC1,-8.4,,-8.4,-8.4
1_574,Cc1ccc2nc(N3CCN(CC4=C(N5CCc6ccccc65)C(=O)NC4=O)CC3)ccc2c1,-8.8,,-8.8,-8.8
1_575,Cn1c2ccc(F)cc2c2c(Nc3cc(Oc4ccnc5ccccc45)ccc3F)ncnc21,-9.1,,-9.1,-9.1
1_576,CC1(C(=O)Nc2cccc(Cc3ccc4nc(Nc5cccc6ccccc56)ccc4c3)c2)NC(=O)NC1=O,-9.6,,-9.6,-9.6
1_577,O=C1CCC2(CCN(Cc3cccc(-c4ccc5ncnc(N6CCC7(CC6)OCCO7)c5c4)c3)CC2)CN1,-8.7,,-8.7,-8.7
1_578,CN1CC(=O)c2[nH]c3cc(-c4ccc5ccnc(Nc6cc(C7CCOCC7)nc(N7CC[C@@H](O)C7)n6)c5c4)ccc3c2C1=O,-8.9,,-8.9,-8.9
1_579,Cc1cc(NC(=O)c2cc(F)cc3ccccc23)c2oc(C(=O)Nc3cc4c(O)c5ccccc5nc4cc3O)nc2c1,-9.4,,-9.4,-9.4
1_580,O=C(Nc1nc2ccccc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)c1cnc(Nc2ccc3c(c2)OCCO3)nc1Oc1cc2c(cc1F)OCCO2,-9.0,,-9.0,-9.0
1_581,Cc1cc(NC(=O)Nc2ccccc2)cc(Nc2nc3nc4ccccc4n3c3ccccc23)c1,-9.7,,-9.7,-9.7
1_582,COc1ccc2ncnc(Nc3nc(Nc4cc(C)c5ccccc5n4)c4ccccc4n3)c2c1,-9.2,,-9.2,-9.2
1_583,O=C(Nc1ccc2c(c1)OCCO2)c1ccc2[nH]c3c(c2c1)CN1C(=O)c2ccccc2C1C3,-8.8,,-8.8,-8.8
1_584,Cc1ccc(Nc2nc(Nc3nc(N4CCN(C)CC4)c4ccccc4n3)c3ccc(F)cc3n2)c(C)c1,-9.0,,-9.0,-9.0
1_585,CC(=O)NC[C@H]1CN(c2ccc3nc(-c4c[nH]c5ccccc45)cc(Oc4ccc5[nH]ncc5c4)c3c2)C(=O)O1,-9.6,,-9.6,-9.6
1_586,Nc1nc(N2CCN(C(O)c3cc(N)c4nc(-c5cnc6[nH]ccc6c5)nc(N)c4c3)CC2)nc2ccccc12,-9.6,,-9.6,-9.6
1_587,O=C(c1c2c(=O)[nH]c3ccccc3n2c(=O)n1-c1nc(Nc2ccc3c(c2)OCCO3)c2ccccc2n1)N1CCOCC1,-9.3,,-9.3,-9.3
1_588,CC1(C)CC23CCN(CC2)[C@H]2Cc4cc(O)c5c(c4O[C@]2(C1)C3)C=C(N1CC[C@@H](Oc2cccc3c2C(=O)NC3=O)C1)C(=O)C5=O,-9.5,,-9.5,-9.5
1_589,O=C(Nc1nc2ccccc2o1)[C@H]1c2[nH]c3ccccc3c2C[C@H]2CN(C(=O)C3CCCCC3)CCN21,-9.7,,-9.7,-9.7
1_590,Nc1ncnc2c(C3C(=O)NC4(CCc5ccccc54)N3c3cccc4cccnc34)cc(C(F)(F)F)cc12,-8.1,,-8.1,-8.1
1_591,O=C(NC1CCC(NC(=O)N2Cc3cc4ccoc4cc3C2)CC1)c1cc2ccccc2[nH]1,-7.4,,-7.4,-7.4
1_592,O=C(N[C@@H]1C[C@H]2CCCN2C1=O)c1cc2cc(C(=O)N3CCC(c4c[nH]c5ccc(F)cc45)CC3)cc(F)c2[nH]1,-9.3,,-9.3,-9.3
1_593,Fc1ccc(Nc2nc(Nc3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c3cc[nH]c3n2)cc1F,-8.7,,-8.7,-8.7
1_594,O=C1CCC(N2C(=O)N(C3Cc4ccccc4C3)C(=O)C23C(=O)Nc2ccccc23)C(=O)N1,-9.0,,-9.0,-9.0
1_595,COC(=O)c1c(-c2ccc3ccc(C(N)=O)cc3c2)n(Cc2ccc3ccccc3c2)c2nc3ccc(C(N)=O)cc3cc12,-9.6,,-9.6,-9.6
1_596,CN1CCN(c2nc(N3CCC(O)CC3)c3ccc(-c4ccc(C#N)cc4)cc3n2)CC1,-7.8,,-7.8,-7.8
1_597,C[C@H](NC(=O)c1ccc2nc(O)c(Nc3c(F)cc(F)cc3F)nc2c1)C(=O)N1CCC(F)(F)C1,-8.4,,-8.4,-8.4
1_598,Oc1ccc(-c2nnc3ccc(-c4cc(-c5nc6cc(F)ccc6[nH]5)cc(C(F)(F)F)c4)nn23)cc1,-9.0,,-9.0,-9.0
1_599,NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1cnc2ccc(C3CCN(Cc4ccc5c(c4)OCCO5)CC3)cc2c1,-8.6,,-8.6,-8.6
1_600,O=C(c1ccccc1F)N1CCOC2(C1)CN(c1nc(Nc3ccc4c(c3)OCCO4)nc3c(CN4CCOCC4)ncnc13)C2,-8.7,,-8.7,-8.7
1_601,Oc1ccc2[nH]c(-c3[nH]c4ccccc4c3-c3cnc4c(O)cc(O)cc4c3)cc2c1,-8.7,,-8.7,-8.7
1_602,O=C(c1cc2ccccc2n1Cc1ccc2ccccc2n1)N1CCc2ccccc2C1,-8.8,,-8.8,-8.8
1_603,O=C(N[C@H]1CC[C@@H](Oc2ccc3cc(F)ccc3n2)C1)N1CCC(N2C[C@@H](c3cnc4ccccc4c3)OC2=O)CC1,-8.6,,-8.6,-8.6
1_604,Cc1cc(C)cc(Nc2nc(-c3c[nH]c4nc(N5CCOCC5)c(F)cc34)c3cc(C)[nH]c3n2)c1,-9.2,,-9.2,-9.2
1_605,Nc1nc(Nc2cccc3[nH]ccc23)c2cc(Oc3ccnc4ccc(C(F)(F)F)cc34)ccc2n1,-9.4,,-9.4,-9.4
1_606,NC(=O)c1cccc(Nc2nc(Nc3ccc4c(c3)OCCO4)c3ccc(S(=O)(=O)N4CCOCC4)cc3n2)c1,-8.3,,-8.3,-8.3
1_607,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1c2ccccc2cc2c(-c3ccc4c(c3)OCO4)c[nH]c12,-9.8,,-9.8,-9.8
1_608,Nc1nc(Nc2ccc3c(c2)Cc2cc4[nH]ncc4cc2O3)nc(N2CCN(c3nc4ccccc4[nH]3)CC2)n1,-8.0,,-8.0,-8.0
1_609,Cc1cc(Nc2ccc3cc(NC(=O)N4CCN(C(=O)N5C6CCC5CC(O)C6)CC4)ccc3n2)c2ccccc2n1,-8.0,,-8.0,-8.0
1_610,O=C1c2ccccc2C(c2nc3ccccc3[nH]2)N1Cc1ccc2ccccc2c1,-8.4,,-8.4,-8.4
1_611,O=C1c2ccccc2C(=O)N1CC(=O)N1c2ccccc2Oc2ccc3ccccc3c21,-9.0,,-9.0,-9.0
1_612,O=C(CN1C2CCC1CC(O)(C(=O)N1CCOCC1)C2)N1CCN(C(=O)c2ccc3c(Nc4ccc5ccccc5c4)cccc3c2)CC1,-9.8,,-9.8,-9.8
1_613,O=C(Nc1cccc(Nc2nc(N3CCOCC3)nc(N3CCC4(CC3)OCCO4)n2)c1)c1cccc2ccccc12,-9.3,,-9.3,-9.3
1_614,NC(=O)c1cccc(NC(=O)N2c3ccccc3OC23CCN(c2c4ccccc4nc4ccccc24)CC3)c1,-8.8,,-8.8,-8.8
1_615,CC1(NC(=O)c2cccc3cc(-c4cc5[nH]nc(-c6ccnc(N)n6)c5cc4F)cnc23)CCN(C(=O)C2(F)CC2)CC1,-8.4,,-8.4,-8.4
1_616,O=C(c1ccc2ncc(F)cc2c1)N1CCc2c(n[nH]c2C2CCN(Cc3ccc4c(c3)OCCO4)CC2)C1,-8.7,,-8.7,-8.7
1_617,CNC(=O)[C@@H]1C[C@@H](Oc2cccc([C@]3(C(F)(F)F)N=C(N)O[C@H]4C[C@H](C)O[C@H]43)c2)CN1c1nc2cc(C)ccc2cc1F,-8.8,,-8.8,-8.8
1_618,Nc1cc(Nc2nc(-c3c[nH]c4ccc(-c5ccc6c(c5)OCCO6)cc34)cn3c2nc2ccccc23)ncn1,-9.3,,-9.3,-9.3
1_619,CN1CCC(N2C(=O)N(Cc3ccc4ccccc4c3)C(c3ccccc3)(c3ccc4ccccc4c3)C2=O)CC1,-9.3,,-9.3,-9.3
1_620,O=C(Nc1ccc2[nH]ncc2c1)c1ccc2nc(N3CCC4(CC3)OCCO4)ccc2c1,-7.8,,-7.8,-7.8
1_621,Nc1nc2ccccc2n1CC(=O)N1C(=O)C2(CCN(C(=O)Nc3ccc4ccccc4c3)CC2)c2ccccc21,-8.3,,-8.3,-8.3
1_622,O=C(CN1C(=O)NC2(Cc3ccccc3C2)C1=O)N1CCN(c2n[nH]c3ccc(-c4ccc5[nH]ccc5c4)cc23)CC1,-9.2,,-9.2,-9.2
1_623,Cc1n[nH]c2cc(-c3cc(C(=O)N[C@@H]4CN(c5cc(-c6c(F)cc7c(c6F)OCCO7)nc(N)n5)C[C@H]4C)ccc3F)ccc12,-9.3,,-9.3,-9.3
1_624,O=C(c1cccc(C2(c3cccc(-c4nc5ccccc5[nH]4)c3)N=CNC2=O)c1)N1CCN(c2ncnc3[nH]ccc23)CC1,-9.9,,-9.9,-9.9
1_625,c1ccc2cc3c(Nc4ccc5c(c4)OCCO5)n[nH]c3cc2c1,-8.2,,-8.2,-8.2
1_626,CN1c2cc(O)c(O)cc2[C@H](NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)[C@H]2[C@@H]1CN1CCc3cccc(c31)OC2(C)C,-9.1,,-9.1,-9.1
1_627,O=C(Nc1ccc2c(c1)OCCO2)C1c2ccccc2CN1C(=O)Nc1ccc2ccc(Cc3ccc4ccccc4c3)cc2c1,-10.0,,-10.0,-10.0
1_628,c1cc(Nc2ncc3ccc(Oc4ccc5cccnc5c4)cc3n2)cc(N2CCC3(CC2)OCCO3)c1,-9.7,,-9.7,-9.7
1_629,Nc1ncc2c(N3CCO[C@@H]4CN(C(=O)c5cc(-c6cc7c(cc6F)OCCO7)nc6[nH]ccc56)C[C@@H]4C3)c(F)cnc2n1,-9.6,,-9.6,-9.6
1_630,C[C@@H]1CN(C)CCN1C(=O)N1CCc2cccc(Nc3nc(-c4nc5ccccc5[nH]4)nc4ccccc34)c2C1,-9.6,,-9.6,-9.6
1_631,Oc1cc(-c2cc3ccc(-c4ccc5[nH]ccc5c4)cc3[nH]2)cc2nccnc12,-8.4,,-8.4,-8.4
1_632,CN1CCN(c2nc(N3CCN(c4cnc5ccccc5n4)CC3)c3cc(C(F)(F)F)ccc3n2)CC1,-8.6,,-8.6,-8.6
1_633,O=S(=O)(Nc1nc(N2CCC(N3CCOCC3)CC2)c2ccc(F)cc2n1)c1ccc2ccccc2c1,-9.0,,-9.0,-9.0
1_634,O=C(Nc1ccc2ccccc2c1)c1ccc2nc(N3CCN(C(=O)Nc4ccc5c(c4)OCO5)CC3)[nH]c2c1,-6.8,,-6.8,-6.8
1_635,CN1CCN(c2ncc3cc(N4CCN(C(=O)c5cc6ccccc6o5)CC4)nc(-c4cccc(F)c4)c3n2)CC1,-8.4,,-8.4,-8.4
1_636,Fc1ccccc1Nc1nccc(-c2nn(C3CCOCC3)c3ncc(N4CC5CCC4CC5)nc23)n1,-8.4,,-8.4,-8.4
1_637,O=C(NCc1ccc2ccccc2c1)NC(=O)c1cc2cc(F)ccc2n1Cc1ccc2ccccc2c1,-9.0,,-9.0,-9.0
1_638,c1ccc2nc3ccc(Oc4ccc5nc(Nc6ccc7cc[nH]c7n6)ccc5c4)cc3cc2c1,-8.9,,-8.9,-8.9
1_639,O=C(c1nc2ccccc2nc1NCc1ccccc1)N1CCN(c2cccc3cccnc23)CC1,-8.7,,-8.7,-8.7
1_640,CC(=O)N1C[C@H]2C[C@@H]1c1ccc(-c3cc4ccccc4[nH]3)cc1O[C@@H]2c1ccc2c(c1)OCO2,-8.7,,-8.7,-8.7
1_641,O=C1NC(=O)C(Cc2ccccc2)(c2cccc(Nc3ncnc4ccc(N5CCOCC5)cc34)c2)N1,-8.7,,-8.7,-8.7
1_642,Cc1cc(C)cc(Nc2nc(N3CCN(C(=O)[C@@H]4CN(Cc5cc(F)cc(F)c5)[C@@]5(O4)c4ccccc4C(=O)N5C)CC3)c3cc[nH]c3n2)c1,-9.6,,-9.6,-9.6
1_643,Cc1ccc2c(Nc3ccc4cc(C(=O)N5CCN(c6cccc(C(F)(F)F)c6)CC5)ccc4n3)ncnc2c1,-8.9,,-8.9,-8.9
1_644,Cc1ccc(C(=O)N2C[C@H](F)C[C@H]2C#N)cc1Nc1nc(Oc2ccc(C(F)(F)F)cc2)c2cn[nH]c2n1,-8.0,,-8.0,-8.0
1_645,N[C@@H](Cc1ccc2ccccc2c1)C(=O)N1CCC(c2ccc3[nH]c(-c4c[nH]c5ccccc45)nc3c2)CC1,-8.8,,-8.8,-8.8
1_646,Nc1cc(Oc2ccnc3nc(Nc4ccc5cccc(NC(=O)Nc6ccccc6F)c5c4)ncc23)c2ccccc2n1,-10.5,,-10.5,-10.5
1_647,Cc1cc(-c2ccc3c(-c4cccc(NC(=O)CCN5CCOCC5)c4)n[nH]c3c2)c2ccc(C3CC3)nc2c1,-8.5,,-8.5,-8.5
1_648,CC1(C(=O)NC2CCN(C3Cc4ccccc4C3)CC2)c2nc3ccccc3cc2C(=O)N1C1CCCC1,-8.5,,-8.5,-8.5
1_649,O=C1C(=O)N2C(=O)CN(c3ccc4c(c3)OCCO4)C2CN1c1ccc(C(F)(F)F)cc1,-8.3,,-8.3,-8.3
1_650,Cc1cc(NC(=O)N2CC(c3nc4ccccc4[nH]3)C(N(C)C)C2)c2ccccc2n1,-7.9,,-7.9,-7.9
1_651,Nc1nc(-c2cnc(O)c3ccccc23)cc2c1CCN(C(=O)C1CCCCC1)C2N1CCOCC1,-8.9,,-8.9,-8.9
1_652,Oc1ccc2c(c1)c(Nc1ccc3ccccc3n1)nc1ccccc12,-8.1,,-8.1,-8.1
